entr_43_TARTA_DE_MANZANA,ahah,1,interjection
entr_44_CROQUETAS_GAMBAS_4,ah,2,interjection
entr_44_CROQUETAS_LOLA_3,ah,1,interjection
entr_44_GAZPACHO,chao,1,interjection
entr_44_GAZPACHO,hhh,1,interjection
entr_44_PAELLA_MIXTA,ah,2,interjection
entr_45_CALDO_GALLEGO,ah,3,interjection
entr_45_CALDO_GALLEGO,eh,4,interjection
entr_45_CALDO_GALLEGO,puff,1,interjection
entr_45_EMPANADAS,ah,2,interjection
entr_45_EMPANADAS,eh,2,interjection
entr_45_EMPANADAS,huy,1,interjection
entr_45_TOMATES_PIMIENTOS_CEBOLLAS_PATATAS_RELLENAS,ah,1,interjection
entr_45_TOMATES_PIMIENTOS_CEBOLLAS_PATATAS_RELLENAS,ar,1,interjection
entr_46_SOPA_DE_AJO_8,ah,1,interjection
entr_46_SOPA_DE_AJO_8,ay,1,interjection
entr_46_SOPA_DE_AJO_8,eh,1,interjection
entr_47_HABLAN_DE_REVISTAS_DE_COCINA,ah,2,interjection
entr_47_TRUCO_PARA_ABLANDAR,ah,1,interjection
entr_47_TRUCO_PARA_ABLANDAR,eh,1,interjection
entr_49_CASAS_DISCOGRAFICAS_8,ah,1,interjection
entr_49_NACE_LA_MOVIDA_6,ah,1,interjection
entr_49_NACE_LA_MOVIDA_6,hhh,1,interjection
entr_49_NUEVA_OLA_MADRILEÑA_7,ah,3,interjection
entr_49_NUEVA_OLA_MADRILEÑA_7,eh,3,interjection
entr_49_NUEVA_OLA_MADRILEÑA_7,todo_lo_contrario,1,interjection
entr_49_TENER_UN_SELLO_5,ah,1,interjection
entr_59_TERMINO_CONFUSO_1,hhh,1,interjection
entr_61_BARATITA_6,ah,1,interjection
entr_61_INFLUYE_TODO_3,eh,1,interjection
entr_61_TELÉFONO_Y_CLIENTE_4,eh,1,interjection
entr_61_TELÉFONO_Y_CLIENTE_4,hhh,1,interjection
entr_64_DE_TENERIFE_A_ITALIA,eh,1,interjection
entr_64_EN_AGOSTO_DE_PEQUEÑOS,ah,3,interjection
finp_25_HUMEDADES_DE_LA_JARDINERA,ah,1,interjection
finp_25_HUMEDADES_DE_LA_JARDINERA,eh,1,interjection
finp_25_QUE_MORRO,ah,1,interjection
trab_12_BAJAN_LA_VIGA_QUE_LATA,eh,1,interjection
trab_12_COMO_PEDIR_UN_AUMENTO_DE_SUELDO,ah,1,interjection
trab_12_COMO_PEDIR_UN_AUMENTO_DE_SUELDO,ay,2,interjection
trab_12_COMO_PEDIR_UN_AUMENTO_DE_SUELDO,eh,2,interjection
trab_12_COMO_PEDIR_UN_AUMENTO_DE_SUELDO,guay,1,interjection
trab_12_COMO_PEDIR_UN_AUMENTO_DE_SUELDO,hhh,1,interjection
trab_12_COMO_PEDIR_UN_AUMENTO_DE_SUELDO,hola,2,interjection
trab_12_COMO_PEDIR_UN_AUMENTO_DE_SUELDO,jo,1,interjection
trab_12_ESCUELA_DE_ARQUITECTOS,ah,5,interjection
trab_16_AGENCIA_FAMILIAR_2,ah,1,interjection
trab_16_AGENCIA_FAMILIAR_2,hola,2,interjection
trab_16_CHICAS,ah,1,interjection
trab_16_CHICAS,chao,2,interjection
trab_16_CHICAS,eh,1,interjection
trab_16_CHICAS,jolín,1,interjection
trab_16_DONDE_VAN_TUS_FLECHAS_1,ah,3,interjection
trab_16_LA_JEFA_SABE_LO_QUE_HACE,ah,5,interjection
trab_16_LA_JEFA_SABE_LO_QUE_HACE,eh,2,interjection
trab_16_LA_JEFA_SABE_LO_QUE_HACE,hhh,1,interjection
trab_16_SOBRE_PAQUETES_3,jolín,1,interjection
trab_16_SOBRE_PAQUETES_3,ta,1,interjection
trab_68_DE_LUNES_A_VIERNES_7,ay,2,interjection
trab_68_DE_LUNES_A_VIERNES_7,hhh,1,interjection
trab_68_DE_LUNES_A_VIERNES_7,hola,1,interjection
