aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,enseñar,1,verb,main,subjunctive,imperfect,3,plural,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,quedar,1,verb,main,subjunctive,present,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,ser,1,verb,semiauxiliary,indicative,imperfect,3,singular,n/a
aula_10_SIN_SABER_PARA_LO_QUE_SIRVE,ser,5,verb,semiauxiliary,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,haber,2,verb,auxiliary,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,plantear,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,poder,1,verb,main,indicative,conditional,3,plural,n/a
aula_20_EXPONE_DOAA,querer,2,verb,main,indicative,present,1,plural,n/a
aula_20_EXPONE_DOAA,creer,1,verb,main,indicative,present,1,singular,n/a
aula_20_EXPONE_DOAA,tener,1,verb,main,indicative,present,1,singular,n/a
aula_20_EXPONE_DOAA,indicar,1,verb,main,indicative,present,3,plural,n/a
aula_20_EXPONE_DOAA,ajustar,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,aludir,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,considerar,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,dar,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,decir,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,diseñar,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,enfocar,2,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,explicar,2,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,exponer,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,haber,4,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,hablar,3,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,implicar,2,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,necesitar,2,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,parecer,2,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,poder,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,quedar,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,realizar,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,referir,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,servir,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,señalar,2,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,tener,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,valer,1,verb,main,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,parecer,2,verb,main,indicative,past,3,singular,n/a
aula_20_EXPONE_DOAA,adquirir,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,ajustar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,aliviar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,avergonzar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,ayudar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,cometer,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,conseguir,2,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,enseñar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,especificar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,evaluar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,expresar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,ir,2,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,resolver,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,saber,2,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,sacar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,cumplir,1,verb,main,participle,n/a,n/a,singular,masculine
aula_20_EXPONE_DOAA,evolucionar,1,verb,main,participle,n/a,n/a,singular,masculine
aula_20_EXPONE_DOAA,poner,2,verb,main,subjunctive,present,3,singular,n/a
aula_20_EXPONE_DOAA,saber,1,verb,main,subjunctive,present,3,singular,n/a
aula_20_EXPONE_DOAA,tener,1,verb,main,subjunctive,present,3,singular,n/a
aula_20_EXPONE_DOAA,ser,1,verb,semiauxiliary,indicative,present,3,plural,n/a
aula_20_EXPONE_DOAA,ser,16,verb,semiauxiliary,indicative,present,3,singular,n/a
aula_20_EXPONE_DOAA,ser,1,verb,semiauxiliary,infinitive,n/a,n/a,n/a,n/a
aula_20_EXPONE_DOAA,ser,1,verb,semiauxiliary,subjunctive,present,1,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,interesar,1,verb,main,indicative,imperfect,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ir,1,verb,main,indicative,imperfect,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,pensar,1,verb,main,indicative,imperfect,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ir,1,verb,main,indicative,present,1,plural,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,estar,1,verb,main,indicative,present,1,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,hacer,1,verb,main,indicative,present,1,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,saber,1,verb,main,indicative,present,1,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,apellidar,1,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,dar,2,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,depender,2,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,gustar,1,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,interesar,2,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ir,1,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,pensar,1,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,quedar,1,verb,main,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,hacer,1,verb,main,indicative,past,1,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ir,1,verb,main,indicative,past,1,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,poner,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,trabajar,3,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,relacionar,1,verb,main,participle,n/a,n/a,singular,feminine
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ser,3,verb,semiauxiliary,indicative,present,3,singular,n/a
aula_20_FALTAS_TU_Y_TRABAJAR_EN_ESTO,ser,1,verb,semiauxiliary,indicative,past,1,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,haber,1,verb,auxiliary,indicative,present,1,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,haber,1,verb,auxiliary,indicative,present,1,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,haber,4,verb,auxiliary,indicative,present,2,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,utilizar,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,intentar,1,verb,main,indicative,present,1,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ir,1,verb,main,indicative,present,1,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ir,1,verb,main,indicative,present,1,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,saber,4,verb,main,indicative,present,1,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ir,1,verb,main,indicative,present,2,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ver,1,verb,main,indicative,present,2,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,saber,1,verb,main,indicative,present,2,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,trabajar,1,verb,main,indicative,present,2,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,conocer,1,verb,main,indicative,present,3,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,estar,1,verb,main,indicative,present,3,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,servir,1,verb,main,indicative,present,3,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,enriquecer,1,verb,main,indicative,present,3,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,haber,1,verb,main,indicative,present,3,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,llevar,1,verb,main,indicative,present,3,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,dar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,saber,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,sacar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,superar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ver,2,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,hacer,1,verb,main,participle,n/a,n/a,plural,feminine
aula_20_SE_PRESENTA_ANA_Y_CORPUS,aplicar,2,verb,main,participle,n/a,n/a,singular,masculine
aula_20_SE_PRESENTA_ANA_Y_CORPUS,hacer,5,verb,main,participle,n/a,n/a,singular,masculine
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ver,1,verb,main,participle,n/a,n/a,singular,masculine
aula_20_SE_PRESENTA_ANA_Y_CORPUS,trabajar,1,verb,main,subjunctive,present,2,plural,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ser,2,verb,semiauxiliary,indicative,present,1,singular,n/a
aula_20_SE_PRESENTA_ANA_Y_CORPUS,ser,9,verb,semiauxiliary,indicative,present,3,singular,n/a
aula_20_SE_PRESENTA_LEO,hacer,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,realizar,1,verb,main,gerund,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,poder,1,verb,main,indicative,conditional,3,plural,n/a
aula_20_SE_PRESENTA_LEO,plantear,1,verb,main,indicative,imperfect,1,plural,n/a
aula_20_SE_PRESENTA_LEO,querer,1,verb,main,indicative,imperfect,1,plural,n/a
aula_20_SE_PRESENTA_LEO,estudiar,1,verb,main,indicative,imperfect,2,plural,n/a
aula_20_SE_PRESENTA_LEO,hacer,1,verb,main,indicative,imperfect,2,plural,n/a
aula_20_SE_PRESENTA_LEO,surgir,1,verb,main,indicative,imperfect,3,plural,n/a
aula_20_SE_PRESENTA_LEO,estudiar,1,verb,main,indicative,present,1,plural,n/a
aula_20_SE_PRESENTA_LEO,ir,1,verb,main,indicative,present,1,plural,n/a
aula_20_SE_PRESENTA_LEO,tener,2,verb,main,indicative,present,1,singular,n/a
aula_20_SE_PRESENTA_LEO,llamar,1,verb,main,indicative,present,3,plural,n/a
aula_20_SE_PRESENTA_LEO,tener,1,verb,main,indicative,present,3,singular,n/a
aula_20_SE_PRESENTA_LEO,estudiar,1,verb,main,indicative,past,1,singular,n/a
aula_20_SE_PRESENTA_LEO,hacer,1,verb,main,indicative,past,1,singular,n/a
aula_20_SE_PRESENTA_LEO,plantear,1,verb,main,indicative,past,3,singular,n/a
aula_20_SE_PRESENTA_LEO,tener,1,verb,main,imperative,n/a,2,singular,n/a
aula_20_SE_PRESENTA_LEO,adaptar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,cambiar,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,dirigir,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,exigir,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,plantear,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,resolver,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,surgir,1,verb,main,infinitive,n/a,n/a,n/a,n/a
aula_20_SE_PRESENTA_LEO,reducir,1,verb,main,participle,n/a,n/a,singular,feminine
aula_20_SE_PRESENTA_LEO,pasar,1,verb,main,participle,n/a,n/a,singular,masculine
