conv_03_ECONOMIA_DOMESTICA,a,7,adposition,preposition
conv_03_ECONOMIA_DOMESTICA,con,6,adposition,preposition
conv_03_ECONOMIA_DOMESTICA,de,26,adposition,preposition
conv_03_ECONOMIA_DOMESTICA,en,4,adposition,preposition
conv_03_ECONOMIA_DOMESTICA,en_vez_de,1,adposition,preposition
conv_03_ECONOMIA_DOMESTICA,junto_a,1,adposition,preposition
conv_03_ECONOMIA_DOMESTICA,para,5,adposition,preposition
conv_03_ECONOMIA_DOMESTICA,por,5,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,a,24,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,aparte_de,1,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,con,15,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,de,24,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,después_de,1,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,en,10,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,para,6,adposition,preposition
conv_03_ESTAMOS_AQUI_POR_UNA_COINCIDENCIA,por,5,adposition,preposition
conv_03_FOTO,a,12,adposition,preposition
conv_03_FOTO,con,2,adposition,preposition
conv_03_FOTO,de,16,adposition,preposition
conv_03_FOTO,delante_de,4,adposition,preposition
conv_03_FOTO,desde,1,adposition,preposition
conv_03_FOTO,en,3,adposition,preposition
conv_03_FOTO,encima_de,2,adposition,preposition
conv_03_FOTO,por,1,adposition,preposition
conv_03_LA_CASA_NUEVA,a,11,adposition,preposition
conv_03_LA_CASA_NUEVA,arriba_de,1,adposition,preposition
conv_03_LA_CASA_NUEVA,con,4,adposition,preposition
conv_03_LA_CASA_NUEVA,de,28,adposition,preposition
conv_03_LA_CASA_NUEVA,después_de,1,adposition,preposition
conv_03_LA_CASA_NUEVA,en,13,adposition,preposition
conv_03_LA_CASA_NUEVA,para,2,adposition,preposition
conv_03_LA_CASA_NUEVA,por,1,adposition,preposition
conv_03_LA_CASA_NUEVA,sin,1,adposition,preposition
conv_03_LATIN_Y_GRIEGO,a,17,adposition,preposition
conv_03_LATIN_Y_GRIEGO,además_de,1,adposition,preposition
conv_03_LATIN_Y_GRIEGO,con,12,adposition,preposition
conv_03_LATIN_Y_GRIEGO,de,15,adposition,preposition
conv_03_LATIN_Y_GRIEGO,en,8,adposition,preposition
conv_03_LATIN_Y_GRIEGO,hasta,1,adposition,preposition
conv_03_LATIN_Y_GRIEGO,para,7,adposition,preposition
conv_03_LATIN_Y_GRIEGO,por,1,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,a,39,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,al_cabo_de,1,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,antes_de,1,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,con,8,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,de,24,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,en,32,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,hasta,3,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,para,1,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,por,2,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,sin,3,adposition,preposition
conv_03_LO_LABORAL_Y_FAMILIAR,sobre,1,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,a,15,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,antes_de,1,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,con,6,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,de,28,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,en,17,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,en_cuestión_de,1,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,para,4,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,por,5,adposition,preposition
conv_03_LO_QUE_NO_QUERIA_Y_EMBARAZADA,sin,1,adposition,preposition
conv_03_NO_TENGO_SOLTURA,a,5,adposition,preposition
conv_03_NO_TENGO_SOLTURA,de,6,adposition,preposition
conv_03_NO_TENGO_SOLTURA,en,1,adposition,preposition
conv_03_NO_TENGO_SOLTURA,para,3,adposition,preposition
conv_03_NO_TENGO_SOLTURA,por,4,adposition,preposition
conv_03_NO_TENGO_SOLTURA,sobre,2,adposition,preposition
conv_03_PROFE_DE_HISTORIA,a,1,adposition,preposition
conv_03_PROFE_DE_HISTORIA,con,1,adposition,preposition
conv_03_PROFE_DE_HISTORIA,de,12,adposition,preposition
conv_03_PROFE_DE_HISTORIA,después_de,1,adposition,preposition
conv_03_PROFE_DE_HISTORIA,en,1,adposition,preposition
conv_03_PROFE_DE_HISTORIA,encima_de,1,adposition,preposition
conv_03_PROFE_DE_LITERATURA,a,1,adposition,preposition
conv_03_PROFE_DE_LITERATURA,con,7,adposition,preposition
conv_03_PROFE_DE_LITERATURA,de,9,adposition,preposition
conv_03_PROFE_DE_LITERATURA,detrás_de,1,adposition,preposition
conv_03_PROFE_DE_LITERATURA,en,4,adposition,preposition
conv_03_PROFE_DE_MATE,a,1,adposition,preposition
conv_03_PROFE_DE_MATE,con,1,adposition,preposition
conv_03_PROFE_DE_MATE,de,7,adposition,preposition
conv_03_PROFE_DE_MATE,para,5,adposition,preposition
conv_03_PROFE_DE_MATE,por,2,adposition,preposition
conv_03_PUEDO_FRACASAR,a,10,adposition,preposition
conv_03_PUEDO_FRACASAR,con,1,adposition,preposition
conv_03_PUEDO_FRACASAR,de,14,adposition,preposition
conv_03_PUEDO_FRACASAR,en,11,adposition,preposition
conv_03_PUEDO_FRACASAR,hasta,1,adposition,preposition
conv_03_PUEDO_FRACASAR,para,3,adposition,preposition
conv_03_PUEDO_FRACASAR,por,2,adposition,preposition
conv_03_SIN_OMBLIGO_Y_EL_CURA,a,1,adposition,preposition
conv_03_SIN_OMBLIGO_Y_EL_CURA,además_de,1,adposition,preposition
conv_03_SIN_OMBLIGO_Y_EL_CURA,con,4,adposition,preposition
conv_03_SIN_OMBLIGO_Y_EL_CURA,de,13,adposition,preposition
conv_03_SIN_OMBLIGO_Y_EL_CURA,durante,1,adposition,preposition
conv_03_SIN_OMBLIGO_Y_EL_CURA,para,1,adposition,preposition
conv_03_TRABAJO_EN_LA_ADMINISTRACION,a,4,adposition,preposition
conv_03_TRABAJO_EN_LA_ADMINISTRACION,con,1,adposition,preposition
conv_03_TRABAJO_EN_LA_ADMINISTRACION,de,14,adposition,preposition
conv_03_TRABAJO_EN_LA_ADMINISTRACION,en,4,adposition,preposition
conv_03_TRABAJO_EN_LA_ADMINISTRACION,por,1,adposition,preposition
conv_03_TRABAJO_TODOS_LOS_DIAS,a,7,adposition,preposition
conv_03_TRABAJO_TODOS_LOS_DIAS,a_partir_de,1,adposition,preposition
conv_03_TRABAJO_TODOS_LOS_DIAS,de,5,adposition,preposition
conv_03_TRABAJO_TODOS_LOS_DIAS,en,4,adposition,preposition
conv_03_TRABAJO_TODOS_LOS_DIAS,hasta,2,adposition,preposition
conv_03_TRANSCRIBIR_8,a,8,adposition,preposition
conv_03_TRANSCRIBIR_8,con,3,adposition,preposition
conv_03_TRANSCRIBIR_8,de,5,adposition,preposition
conv_03_TRANSCRIBIR_8,en,3,adposition,preposition
conv_03_TRANSCRIBIR_8,entre,1,adposition,preposition
conv_03_TRANSCRIBIR_8,para,1,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,a,16,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,con,4,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,de,18,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,después_de,1,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,en,13,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,en_el_otro_lado_de,1,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,para,1,adposition,preposition
conv_03_UNA_CHIQUITA_JAPONESA,por,1,adposition,preposition
conv_03_VIGILADA,a,5,adposition,preposition
conv_03_VIGILADA,con,8,adposition,preposition
conv_03_VIGILADA,de,19,adposition,preposition
conv_03_VIGILADA,durante,1,adposition,preposition
conv_03_VIGILADA,en,9,adposition,preposition
conv_03_VIGILADA,para,5,adposition,preposition
conv_03_VIGILADA,por,1,adposition,preposition
conv_04_ANARIZADO,a,3,adposition,preposition
conv_04_ANARIZADO,de,4,adposition,preposition
conv_04_ANARIZADO,por,2,adposition,preposition
conv_04_COME_CON_LA_BOCA_CERRADA,a,9,adposition,preposition
conv_04_COME_CON_LA_BOCA_CERRADA,alrededor_de,1,adposition,preposition
conv_04_COME_CON_LA_BOCA_CERRADA,con,2,adposition,preposition
conv_04_COME_CON_LA_BOCA_CERRADA,de,1,adposition,preposition
conv_04_COME_CON_LA_BOCA_CERRADA,en,1,adposition,preposition
conv_04_COME_CON_LA_BOCA_CERRADA,para,1,adposition,preposition
conv_04_COME_CON_LA_BOCA_CERRADA,por,1,adposition,preposition
conv_04_HACIENDO_UNA_CARTA,a,3,adposition,preposition
conv_04_HACIENDO_UNA_CARTA,con,1,adposition,preposition
conv_04_HACIENDO_UNA_CARTA,en,1,adposition,preposition
conv_04_HACIENDO_UNA_CARTA,para,2,adposition,preposition
conv_04_HACIENDO_UNA_CARTA,por,2,adposition,preposition
conv_04_LE_HA_DICHO_LA_PROFE,a,8,adposition,preposition
conv_04_LE_HA_DICHO_LA_PROFE,de,13,adposition,preposition
conv_04_LE_HA_DICHO_LA_PROFE,en,3,adposition,preposition
conv_04_LE_HA_DICHO_LA_PROFE,por,5,adposition,preposition
conv_05_ESTAS_GRABANDO,a,2,adposition,preposition
conv_05_ESTAS_GRABANDO,de,3,adposition,preposition
conv_05_ESTAS_GRABANDO,en,1,adposition,preposition
conv_06_PAREJAS_ABIERTAS,a,17,adposition,preposition
conv_06_PAREJAS_ABIERTAS,antes_de,1,adposition,preposition
conv_06_PAREJAS_ABIERTAS,con,10,adposition,preposition
conv_06_PAREJAS_ABIERTAS,de,11,adposition,preposition
conv_06_PAREJAS_ABIERTAS,desde,2,adposition,preposition
conv_06_PAREJAS_ABIERTAS,en,8,adposition,preposition
conv_06_PAREJAS_ABIERTAS,fuera_de,1,adposition,preposition
conv_06_PAREJAS_ABIERTAS,hasta,1,adposition,preposition
conv_06_PAREJAS_ABIERTAS,por,3,adposition,preposition
conv_06_PAREJAS_ABIERTAS,sin,1,adposition,preposition
conv_07_LLEGA_DE_LA_CONFERENCIA,a,16,adposition,preposition
conv_07_LLEGA_DE_LA_CONFERENCIA,con,2,adposition,preposition
conv_07_LLEGA_DE_LA_CONFERENCIA,de,5,adposition,preposition
conv_07_LLEGA_DE_LA_CONFERENCIA,en,5,adposition,preposition
conv_07_LLEGA_DE_LA_CONFERENCIA,por,2,adposition,preposition
conv_08_DESPEDIDA,a,10,adposition,preposition
conv_08_DESPEDIDA,con,3,adposition,preposition
conv_08_DESPEDIDA,de,5,adposition,preposition
conv_08_DESPEDIDA,en,2,adposition,preposition
conv_08_DESPEDIDA,hasta,1,adposition,preposition
conv_08_DESPEDIDA,para,1,adposition,preposition
conv_08_DESPEDIDA,por,3,adposition,preposition
conv_08_FUMAR_SOLO,a,27,adposition,preposition
conv_08_FUMAR_SOLO,con,10,adposition,preposition
conv_08_FUMAR_SOLO,de,33,adposition,preposition
conv_08_FUMAR_SOLO,en,23,adposition,preposition
conv_08_FUMAR_SOLO,hasta,1,adposition,preposition
conv_08_FUMAR_SOLO,para,1,adposition,preposition
conv_08_FUMAR_SOLO,por,1,adposition,preposition
conv_08_FUMAR_SOLO,sin,1,adposition,preposition
conv_08_FUMAR_SOLO,sobre,2,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,a,11,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,a_pesar_de,1,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,con,2,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,de,26,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,en,12,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,entre,1,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,para,1,adposition,preposition
conv_08_OPERACION_MUY_COMPLICADA,por,4,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,a,7,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,a_partir_de,1,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,con,5,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,contra,5,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,de,18,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,durante,1,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,en,20,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,hacia,1,adposition,preposition
conv_11_LOS_NACIONALISMOS_DEL_XIX_12,por,3,adposition,preposition
